file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_TT00029_04922.200-04922.750,འོ་ན།  ,'o na/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00029_04922.200-04922.750.wav,STT_TT,3,7,0.5500000000001819,wav16k/STT_TT00029_04922.200-04922.750.wav,འོ་རེད།
STT_TT00029_04925.650-04926.200,འདི་ག་རེད།  ,'di ga red/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00029_04925.650-04926.200.wav,STT_TT,3,12,0.5500000000001819,wav16k/STT_TT00029_04925.650-04926.200.wav,འདི་ག་རེད།
STT_TT00029_04931.350-04933.450,དངོས་པ་གང་དང་གང་ཡིན་ནས། ཁོ་ར།  ,dngos pa gang dang gang yin nas/_kho ra/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00029_04931.350-04933.450.wav,STT_TT,3,31,2.0999999999994543,wav16k/STT_TT00029_04931.350-04933.450.wav,དངོས་པོ་གང་དང་གང་ཡིན་ནའ་ཁོ་རང་།
STT_TT00029_04934.950-04937.150,རིགས་མཐུན་པའི་རྒྱུ་ལ་འདུག་སེ་སྦྱང་ནས།  ,rigs mthun pa'i rgyu la 'dug se sbyang nas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00029_04934.950-04937.150.wav,STT_TT,3,39,2.199999999999818,wav16k/STT_TT00029_04934.950-04937.150.wav,རིགས་མཐུན་པའི་རྒྱུ་ལ་འདུག་སེ་སྦྱངས་ནས།
STT_TT00029_04938.450-04942.250,སྦྱང་ནས་འདྲ་བོ་རེད། དངོས་པོ་གང་དང་གང་ཡིན་ནས། ཁོ་རིགས་མཐུན་པའི་རྒྱུ་ལས་འདུག་སེ་ཡོང་བསྡད་ཀི་འདུག་ག ,sbyang nas 'dra bo red/_dngos po gang dang gang yin nas/_kho rigs mthun pa'i rgyu las 'dug se yong bsdad ki 'dug ga_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00029_04938.450-04942.250.wav,STT_TT,3,97,3.800000000000182,wav16k/STT_TT00029_04938.450-04942.250.wav,སྦྱངས་ནས་འདྲ་བོ་རེད། དངོས་པོ་གང་དང་གང་ཡིན་ནའ་ཁོ་རིགས་མཐུན་པའི་རྒྱུ་ལ་་འདུག་སེ་མར་ཡོང་བསྡད་ཀི་འདུག་ག
STT_TT00029_04944.000-04945.750,དཔེར་ན། འཛམ་བུ་གླིང་དང་པོ་རྦད་དེ།  ,dper na/_'dzam bu gling dang po rbad de/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00029_04944.000-04945.750.wav,STT_TT,3,35,1.75,wav16k/STT_TT00029_04944.000-04945.750.wav,དཔེར་ན། འཛམ་བུ་གླིང་དང་པོ་རྦད་དེ།
STT_TT00029_04947.300-04949.900,ག་རེ་ཟེར་དགོས་རེད། འཇིག་རྟེན་གི་ཁམས་སྔ་མ་སྟོང་།  ,ga re zer dgos red/_'jig rten gi khams snga ma stong /__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00029_04947.300-04949.900.wav,STT_TT,3,49,2.5999999999994543,wav16k/STT_TT00029_04947.300-04949.900.wav,ག་རེ་ཟེར་དགོས་རེད། འཇིག་རྟེན་གྱི་ཁམས་སྔ་མ་སྟོང་།
STT_TT00029_04950.300-04952.450,ཨེ་ནས་སྟོང་པའི་བསྐལ་པ་གང་ཡང་མེད་པ་བྱས།  ,e nas stong pa'i bskal pa gang yang med pa byas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00029_04950.300-04952.450.wav,STT_TT,3,40,2.149999999999636,wav16k/STT_TT00029_04950.300-04952.450.wav,ཨེ་ནས་སྟོང་པའི་བསྐལ་པ་གང་ཡང་མེད་པ་བྱས།
STT_TT00029_04953.000-04954.850,དེ་ནས་ག་ལེར་ག་ལེ་ལ་ཡ།  ,de nas ga ler ga le la ya/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00029_04953.000-04954.850.wav,STT_TT,3,23,1.850000000000364,wav16k/STT_TT00029_04953.000-04954.850.wav,དེ་ནས་ག་ལེ་ག་ལེ་ལ་ཡ།
STT_TT00029_04955.000-04958.100,ཨེ་ནས་ཆགས་པའི་བསྐལ་པ་ཆགས་ཡོང་དུས་ཙ་ནས། སྔོན་ལ།  ,e nas chags pa'i bskal pa chags yong dus tsa nas/_sngon la/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00029_04955.000-04958.100.wav,STT_TT,3,48,3.100000000000364,wav16k/STT_TT00029_04955.000-04958.100.wav,ཨེ་ནས། ཆགས་པའི་བསྐལ་པ་ེ་ཆགས་ཡོང་དུས་ཙ་ནས། སྔན་ལ།
